[label]	uniprot	disease_label
Apelin receptor	P35414	arteriosclerotic cardiovascular disease
Apelin receptor	P35414	acute myocardial infarction
Apelin receptor	P35414	disease of anatomical entity
Apelin receptor	P35414	urinary tract obstruction
Apelin receptor	P35414	retinopathy of prematurity
Apelin receptor	P35414	liver cirrhosis
Apelin receptor	P35414	ureteral disease
Apelin receptor	P35414	human immunodeficiency virus infectious disease
Apelin receptor	P35414	kidney disease
Apelin receptor	P35414	molluscum contagiosum
Apelin receptor	P35414	viral infectious disease
Apelin receptor	P35414	gastrointestinal system disease
Apelin receptor	P35414	glucose metabolism disease
Apelin receptor	P35414	portal hypertension
Apelin receptor	P35414	peripheral vascular disease
Apelin receptor	P35414	arthropathy
Apelin receptor	P35414	hypertension
Apelin receptor	P35414	eye disease
Apelin receptor	P35414	esophageal varix
Apelin receptor	P35414	congenital diaphragmatic hernia
Apelin receptor	P35414	ischemia
Apelin receptor	P35414	retinal disease
Apelin receptor	P35414	myocardial infarction
Apelin receptor	P35414	carbohydrate metabolism disease
Atp-dependent 6-phosphofructokinase, liver type	P17858	autoimmune polyendocrine syndrome type 1
Atp-dependent 6-phosphofructokinase, liver type	P17858	Down syndrome
Atp-sensitive inward rectifier potassium channel 14	Q9UNX9	familial periodic paralysis
Atp-sensitive inward rectifier potassium channel 14	Q9UNX9	Meniere's disease
Atp-sensitive inward rectifier potassium channel 14	Q9UNX9	Schnyder corneal dystrophy
Atp-sensitive inward rectifier potassium channel 8	Q15842	hypertrichosis
Atp-sensitive inward rectifier potassium channel 8	Q15842	vascular disease
Atrial natriuretic peptide receptor 1	P16066	hypertension
Atrial natriuretic peptide receptor 1	P16066	acromesomelic dysplasia
Atrial natriuretic peptide receptor 1	P16066	congestive heart failure
Atrial natriuretic peptide receptor 2	P20594	hypertension
Atrial natriuretic peptide receptor 2	P20594	carcinoma
Atypical chemokine receptor 1	Q16570	hereditary elliptocytosis
Atypical chemokine receptor 1	Q16570	neuropathy
Atypical chemokine receptor 1	Q16570	keratitis
Atypical chemokine receptor 1	Q16570	necrotizing gastritis
Atypical chemokine receptor 1	Q16570	laryngotracheitis
Atypical chemokine receptor 2	O00590	inflammatory bowel disease
Atypical chemokine receptor 2	O00590	Kawasaki disease
Atypical chemokine receptor 2	O00590	sclerosing cholangitis
Atypical chemokine receptor 3	P25106	chronic obstructive pulmonary disease
Atypical chemokine receptor 3	P25106	cancer
Atypical chemokine receptor 4	Q9NPB9	photosensitive epilepsy
Atypical kinase adck3, mitochondrial	Q8NI60	spastic ataxia
Atypical kinase adck3, mitochondrial	Q8NI60	multiple acyl-CoA dehydrogenase deficiency
Aurora kinase a	O14965	measles
Aurora kinase a	O14965	Donohue syndrome
Aurora kinase c	Q9UQB9	infertility
Aurora kinase c	Q9UQB9	male infertility
B2 bradykinin receptor	P30411	hypertension
B2 bradykinin receptor	P30411	angioedema
Bdnf/nt-3 growth factors receptor	Q16620	major depressive disorder
Bdnf/nt-3 growth factors receptor	Q16620	Huntington's disease
Bdnf/nt-3 growth factors receptor	Q16620	bipolar disorder
Bdnf/nt-3 growth factors receptor	Q16620	schizophrenia
Bdnf/nt-3 growth factors receptor	Q16620	carcinoma
Bdnf/nt-3 growth factors receptor	Q16620	epilepsy
Bdnf/nt-3 growth factors receptor	Q16620	cerebrovascular disease
Bdnf/nt-3 growth factors receptor	Q16620	cancer
Bdnf/nt-3 growth factors receptor	Q16620	Alzheimer's disease
Bdnf/nt-3 growth factors receptor	Q16620	Parkinson's disease
Bdnf/nt-3 growth factors receptor	Q16620	toxic encephalopathy
Bestrophin-1	O76090	rheumatoid arthritis
Bestrophin-1	O76090	breast cancer
Bestrophin-1	O76090	fundus dystrophy
Bestrophin-1	O76090	cystoid macular edema
Bestrophin-1	O76090	peripheral retinal degeneration
Bestrophin-1	O76090	filamentary keratitis
Bestrophin-1	O76090	angle-closure glaucoma
Bestrophin-2	Q8NFU1	bestrophinopathy
Bestrophin-2	Q8NFU1	anhidrosis
Bestrophin-3	Q8N1M1	vitelliform macular dystrophy
Bestrophin-3	Q8N1M1	orofacial cleft
Bestrophin-4	Q8NFU0	Patau syndrome
Beta-1 adrenergic receptor	P08588	essential hypertension
Beta-1 adrenergic receptor	P08588	hypertension
Beta-1 adrenergic receptor	P08588	cerebrovascular disease
Beta-1 adrenergic receptor	P08588	lipid storage disease
Beta-1 adrenergic receptor	P08588	coronary artery disease
Beta-2 adrenergic receptor	P07550	heart disease
Beta-2 adrenergic receptor	P07550	obesity
Beta-2 adrenergic receptor	P07550	coronary artery disease
Beta-2 adrenergic receptor	P07550	hypertension
Beta-2 adrenergic receptor	P07550	chronic obstructive pulmonary disease
Beta-3 adrenergic receptor	P13945	metabolic syndrome X
Beta-3 adrenergic receptor	P13945	hypertension
Beta-adrenergic receptor kinase 1	P25098	hypertension
Beta-adrenergic receptor kinase 1	P25098	myocardial infarction
Beta-adrenergic receptor kinase 2	P35626	bipolar disorder
Bile acid receptor	Q96RI1	metabolic syndrome X
Bile acid receptor	Q96RI1	obesity
Bile acid receptor	Q96RI1	fragile X syndrome
Bile acid receptor	Q96RI1	fatty liver disease
Bile acid receptor	Q96RI1	Leber congenital amaurosis
Bile acid receptor	Q96RI1	sclerosing cholangitis
Bile acid receptor	Q96RI1	liver disease
Bmp-2-inducible protein kinase	Q9NSY1	carcinoma
Bombesin receptor subtype-3	P32247	obesity
Bone morphogenetic protein receptor type-1a	P36894	Peutz-Jeghers syndrome
Bone morphogenetic protein receptor type-1a	P36894	protein-losing enteropathy
Bone morphogenetic protein receptor type-1a	P36894	Cronkhite-Canada syndrome
Bone morphogenetic protein receptor type-1a	P36894	hereditary hemorrhagic telangiectasia
Bone morphogenetic protein receptor type-1a	P36894	fibrodysplasia ossificans progressiva
Bone morphogenetic protein receptor type-1a	P36894	Cowden disease
Bone morphogenetic protein receptor type-1a	P36894	Lynch syndrome
Bone morphogenetic protein receptor type-1a	P36894	cancer
Bone morphogenetic protein receptor type-1a	P36894	familial adenomatous polyposis
Bone morphogenetic protein receptor type-1a	P36894	adenoma
Bone morphogenetic protein receptor type-1b	O00238	acromesomelic dysplasia
Bone morphogenetic protein receptor type-1b	O00238	proximal symphalangism
Bone morphogenetic protein receptor type-1b	O00238	attention deficit hyperactivity disorder
Bone morphogenetic protein receptor type-1b	O00238	multiple synostoses syndrome
Bone morphogenetic protein receptor type-1b	O00238	syndactyly
Bone morphogenetic protein receptor type-1b	O00238	fibrodysplasia ossificans progressiva
Bone morphogenetic protein receptor type-1b	O00238	brachydactyly
Bone morphogenetic protein receptor type-2	Q13873	hereditary hemorrhagic telangiectasia
Bone morphogenetic protein receptor type-2	Q13873	congenital heart disease
Bone morphogenetic protein receptor type-2	Q13873	carcinoma
Bone morphogenetic protein receptor type-2	Q13873	telangiectasis
Bone morphogenetic protein receptor type-2	Q13873	gout
C-C chemokine receptor type 2	P41597	arthritis
C-C chemokine receptor type 2	P41597	hypersensitivity reaction type II disease
C-C chemokine receptor type 2	P41597	asthma
C-C chemokine receptor type 2	P41597	atherosclerosis
C-C chemokine receptor type 2	P41597	age related macular degeneration
C-C chemokine receptor type 2	P41597	lung disease
C-C chemokine receptor type 2	P41597	kidney disease
C-C chemokine receptor type 2	P41597	multiple sclerosis
C-C chemokine receptor type 2	P41597	cancer
C-C chemokine receptor type 2	P41597	obesity
C-C chemokine receptor type 2	P41597	coronary artery disease
C-C chemokine receptor type 2	P41597	celiac disease
C-C chemokine receptor type 3	P51677	dermatitis
C-C chemokine receptor type 3	P51677	Alzheimer's disease
C-C chemokine receptor type 3	P51677	musculoskeletal system disease
C-C chemokine receptor type 3	P51677	eosinophilic esophagitis
C-C chemokine receptor type 3	P51677	acquired immunodeficiency syndrome
C-C chemokine receptor type 3	P51677	multiple sclerosis
C-C chemokine receptor type 3	P51677	allergic hypersensitivity disease
C-C chemokine receptor type 3	P51677	celiac disease
C-C chemokine receptor type 3	P51677	allergic rhinitis
C-C chemokine receptor type 4	P51679	celiac disease
C-C chemokine receptor type 4	P51679	cancer
C-C chemokine receptor type 5	P51681	cancer
C-C chemokine receptor type 5	P51681	encephalitis
C-C chemokine receptor type 5	P51681	kidney disease
C-C chemokine receptor type 5	P51681	malaria
C-C chemokine receptor type 5	P51681	lung disease
C-C chemokine receptor type 5	P51681	multiple sclerosis
C-C chemokine receptor type 5	P51681	tuberculosis
C-C chemokine receptor type 5	P51681	smallpox
C-C chemokine receptor type 5	P51681	hypersensitivity reaction type II disease
C-C chemokine receptor type 5	P51681	Chagas disease
C-C chemokine receptor type 5	P51681	dementia
C-C chemokine receptor type 5	P51681	liver disease
C-C chemokine receptor type 5	P51681	rheumatoid arthritis
C-C chemokine receptor type 5	P51681	plague
C-C chemokine receptor type 5	P51681	hepatitis C
C-C chemokine receptor type 5	P51681	atherosclerosis
C-C chemokine receptor type 5	P51681	asthma
C-C chemokine receptor type 6	P51684	vitiligo
C-C chemokine receptor type 6	P51684	Clostridium difficile colitis
C-C chemokine receptor-like 2	O00421	molluscum contagiosum
C-X-C chemokine receptor type 1	P25024	acute cystitis
C-X-C chemokine receptor type 1	P25024	bacteriuria
C-X-C chemokine receptor type 1	P25024	cancer
C-X-C chemokine receptor type 1	P25024	asthma
C-X-C chemokine receptor type 1	P25024	chronic obstructive pulmonary disease
C-X-C chemokine receptor type 1	P25024	mastitis
C-X-C chemokine receptor type 1	P25024	chronic NK-cell lymphocytosis
C-X-C chemokine receptor type 1	P25024	pyelonephritis
C-X-C chemokine receptor type 1	P25024	denture stomatitis
C-X-C chemokine receptor type 2	P25025	ulcerative colitis
C-X-C chemokine receptor type 2	P25025	cancer
C-X-C chemokine receptor type 2	P25025	pneumonia
C-X-C chemokine receptor type 2	P25025	arthritis
C-X-C chemokine receptor type 2	P25025	chronic obstructive pulmonary disease
C-X-C chemokine receptor type 2	P25025	vascular disease
C-X-C chemokine receptor type 2	P25025	inflammatory bowel disease
C-X-C chemokine receptor type 2	P25025	septicemic plague
C-X-C chemokine receptor type 2	P25025	asthma
C-c chemokine receptor type 1	P32246	human immunodeficiency virus infectious disease
C-c chemokine receptor type 1	P32246	Behcet's disease
C-c chemokine receptor type 1	P32246	cancer
C-c chemokine receptor type 1	P32246	multiple sclerosis
C-c chemokine receptor type 1	P32246	rheumatoid arthritis
C-c chemokine receptor type 10	P46092	allergic contact dermatitis
C-c chemokine receptor type 7	P32248	multiple sclerosis
C-c chemokine receptor type 7	P32248	influenza
C-c chemokine receptor type 7	P32248	hypersensitivity reaction type II disease
C-c chemokine receptor type 7	P32248	tuberculosis
C-c chemokine receptor type 7	P32248	human immunodeficiency virus infectious disease
C-c chemokine receptor type 7	P32248	rheumatoid arthritis
C-c chemokine receptor type 8	P51685	asthma
C-c chemokine receptor type 8	P51685	molluscum contagiosum
C-c chemokine receptor type 8	P51685	Kaposi's sarcoma
C-c chemokine receptor type 9	P51686	sclerosing cholangitis
C-c chemokine receptor type 9	P51686	CD45 deficiency
C-c chemokine receptor type 9	P51686	inflammatory bowel disease
C-x-c chemokine receptor type 3	P49682	asthma
C-x-c chemokine receptor type 3	P49682	lung disease
C-x-c chemokine receptor type 3	P49682	hepatitis C
C-x-c chemokine receptor type 3	P49682	sarcoidosis
C-x-c chemokine receptor type 3	P49682	lichen planus
C-x-c chemokine receptor type 3	P49682	hypersensitivity reaction type II disease
C-x-c chemokine receptor type 3	P49682	vascular disease
C-x-c chemokine receptor type 3	P49682	dermatitis
C-x-c chemokine receptor type 3	P49682	psoriasis
C-x-c chemokine receptor type 3	P49682	liver disease
C-x-c chemokine receptor type 3	P49682	inflammatory bowel disease
C-x-c chemokine receptor type 3	P49682	tuberculosis
C-x-c chemokine receptor type 3	P49682	multiple sclerosis
C-x-c chemokine receptor type 3	P49682	rheumatoid arthritis
C-x-c chemokine receptor type 3	P49682	human immunodeficiency virus infectious disease
C-x-c chemokine receptor type 3	P49682	cancer
C-x-c chemokine receptor type 4	P61073	macroglobulinemia
C-x-c chemokine receptor type 4	P61073	limb ischemia
C-x-c chemokine receptor type 4	P61073	cerebrovascular disease
C-x-c chemokine receptor type 4	P61073	arthritis
C-x-c chemokine receptor type 4	P61073	multiple sclerosis
C-x-c chemokine receptor type 4	P61073	myocardial infarction
C-x-c chemokine receptor type 4	P61073	Paget's disease of bone
C-x-c chemokine receptor type 4	P61073	type 2 diabetes mellitus
C-x-c chemokine receptor type 4	P61073	heart conduction disease
C-x-c chemokine receptor type 4	P61073	agammaglobulinemia
C-x-c chemokine receptor type 4	P61073	dementia
C-x-c chemokine receptor type 5	P32302	cancer
C-x-c chemokine receptor type 5	P32302	primary biliary cirrhosis
C-x-c chemokine receptor type 5	P32302	human immunodeficiency virus infectious disease
C-x-c chemokine receptor type 5	P32302	hypersensitivity reaction type II disease
C-x-c chemokine receptor type 5	P32302	multiple sclerosis
C-x-c chemokine receptor type 5	P32302	Crohn's disease
C-x-c chemokine receptor type 5	P32302	rheumatoid arthritis
C-x-c chemokine receptor type 6	O00574	acquired immunodeficiency syndrome
C3a anaphylatoxin chemotactic receptor	Q16581	asthma
C3a anaphylatoxin chemotactic receptor	Q16581	complement component 3 deficiency
C5a anaphylatoxin chemotactic receptor 1	P21730	arthritis
C5a anaphylatoxin chemotactic receptor 1	P21730	hypersensitivity reaction type II disease
C5a anaphylatoxin chemotactic receptor 1	P21730	vascular disease
C5a anaphylatoxin chemotactic receptor 1	P21730	complement deficiency
C5a anaphylatoxin chemotactic receptor 1	P21730	asthma
C5a anaphylatoxin chemotactic receptor 1	P21730	arthus reaction
C5a anaphylatoxin chemotactic receptor 2	Q9P296	complement component 3 deficiency
CGMP-gated cation channel alpha-1	P29973	night blindness
CX3C chemokine receptor 1	P49238	neurodegenerative disease
CX3C chemokine receptor 1	P49238	toxic encephalopathy
CX3C chemokine receptor 1	P49238	inflammatory bowel disease
CX3C chemokine receptor 1	P49238	human immunodeficiency virus infectious disease
CX3C chemokine receptor 1	P49238	atherosclerosis
Cadherin EGF LAG seven-pass G-type receptor 3	Q9NYQ7	carcinoma
Cadherin EGF LAG seven-pass G-type receptor 3	Q9NYQ7	hyperopia
Cadherin egf lag seven-pass g-type receptor 1	Q9NYQ6	carcinoma
Cadherin egf lag seven-pass g-type receptor 1	Q9NYQ6	spina bifida
Cadherin egf lag seven-pass g-type receptor 2	Q9HCU4	lipid metabolism disorder
Cadherin egf lag seven-pass g-type receptor 2	Q9HCU4	neurodegenerative disease
Cadherin egf lag seven-pass g-type receptor 2	Q9HCU4	coronary artery disease
Cadherin egf lag seven-pass g-type receptor 2	Q9HCU4	Joubert syndrome
Cadherin egf lag seven-pass g-type receptor 2	Q9HCU4	myocardial infarction
Cadherin egf lag seven-pass g-type receptor 2	Q9HCU4	cardiovascular system disease
Cadherin egf lag seven-pass g-type receptor 2	Q9HCU4	carcinoma
Cadherin egf lag seven-pass g-type receptor 2	Q9HCU4	atherosclerosis
Cadherin egf lag seven-pass g-type receptor 2	Q9HCU4	vascular disease
Calcitonin gene-related peptide type 1 receptor	Q16602	cardiovascular system disease
Calcitonin gene-related peptide type 1 receptor	Q16602	primary angle-closure glaucoma
Calcitonin gene-related peptide type 1 receptor	Q16602	hypertension
Calcitonin gene-related peptide type 1 receptor	Q16602	migraine
Calcitonin receptor	P30988	connective tissue disease
Calcitonin receptor	P30988	ovarian small cell carcinoma
Calcitonin receptor	P30988	spinal stenosis
Calcitonin receptor	P30988	tenosynovial giant cell tumor
Calcitonin receptor	P30988	glucose metabolism disease
Calcitonin receptor	P30988	periodontitis
Calcitonin receptor	P30988	mammary Paget's disease
Calcitonin receptor	P30988	cancer
Calcitonin receptor	P30988	retinal vein occlusion
Calcitonin receptor	P30988	musculoskeletal system disease
Calcitonin receptor	P30988	organ system cancer
Calcitonin receptor	P30988	bone remodeling disease
Calcitonin receptor	P30988	otosclerosis
Calcitonin receptor	P30988	bone disease
Calcitonin receptor	P30988	Emery-Dreifuss muscular dystrophy
Calcitonin receptor	P30988	bone resorption disease
Calcitonin receptor	P30988	osteopetrosis
Calcitonin receptor	P30988	diabetic macular edema
Calcitonin receptor	P30988	eye and adnexa disease
Calcitonin receptor	P30988	osteosclerosis
Calcitonin receptor	P30988	follicular thyroid carcinoma
Calcitonin receptor	P30988	lower respiratory tract disease
Calcitonin receptor	P30988	disease of mental health
Calcitonin receptor	P30988	borderline glaucoma
Calcitonin receptor	P30988	disease of anatomical entity
Calcitonin receptor	P30988	juvenile rheumatoid arthritis
Calcitonin receptor	P30988	disease of metabolism
Calcitonin receptor	P30988	retinal degeneration
Calcitonin receptor	P30988	osteosarcoma
Calcitonin receptor	P30988	lung disease
Calcitonin receptor	P30988	cherubism
Calcitonin receptor	P30988	bacterial infectious disease
Calcitonin receptor	P30988	giant cell tumor
Calcitonin receptor	P30988	hypogonadism
Calcitonin receptor	P30988	hyperostosis
Calcitonin receptor	P30988	corneal edema
Calcitonin receptor	P30988	calcium metabolism disease
Calcitonin receptor	P30988	synovitis
Calcitonin receptor	P30988	brain disease
Calcitonin receptor	P30988	osteoarthritis
Calcitonin receptor	P30988	diabetes mellitus
Calcitonin receptor	P30988	breast adenocarcinoma
Calcitonin receptor	P30988	melioidosis
Calcitonin receptor	P30988	bone giant cell tumor
Calcitonin receptor	P30988	cell type cancer
